Checked	Tags	Confidence	Identifying.Node.Type	Identifying.Node	Search.ID	Identifying.Node.No	PSM.Ambiguity	Master.Protein.Accessions	Master.Protein.Descriptions	Delta.Cn	Rank	Search.Engine.Rank	Ions.Matched	Matched.Ions	Total.Ions	Quan.Info	Number.of.Protein.Groups	Contaminant	Protein.FDR.Confidence	.n	Control	M_1	M_2	M_3	G1_1	G1_2	G1_3	DS_1	DS_2	DS_3
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NJ78	12S rRNA N4-methylcytidine (m4C) methyltransferase OS=Homo sapiens OX=9606 GN=METTL15 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	6.03533601025834	6.22312308894366	6.30159226621163	6.08474348812693	6.020103678253	6.07927209658484	6.04586626169333	6.01054588029693	6.14447352205227	6.08761626832217
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKD9	Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	6.61200729561831	6.6109518820587	6.48884139778783	6.51099488950789	6.71058088922529	6.59271747400841	6.7181761398571	6.43155968022641	6.31955518956877	6.4430832000438
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NKF1	SAC3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SAC3D1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.98904675186784	5.82439685356988	5.94773763124661	5.96559631283359	5.80141967875947	5.83052576038075	6.00973374939213	5.97549442543036	6.02447545139559	5.8924629741463
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A6NLU0	Ret finger protein-like 4A OS=Homo sapiens OX=9606 GN=RFPL4A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.88116702855521	6.88846764631198	6.81684730999952	6.60169993621913	7.20190891145838	7.442712521839	7.40396524165515	7.20266490875602	6.86152034119432	7.1336783718343
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MTJ3	Guanine nucleotide-binding protein G(t) subunit alpha-3 OS=Homo sapiens OX=9606 GN=GNAT3 PE=2 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.84263752087884	6.99673597097085	6.75126016161808	6.90936427901393	6.68160390750283	6.7953596742286	6.70396415689091	6.86690372496155	6.8521503822845	6.85634907671413
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	A8MYA2	Uncharacterized protein CXorf49 OS=Homo sapiens OX=9606 GN=CXorf49B PE=2 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	6.51120413524251	6.39491774324125	6.53563445530073	6.58194850587775	6.69647337019822	6.55891288570623	6.63697244364238	6.48531773805298	6.66616545028886	6.4069675830209
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	C9JLW8	Mapk-regulated corepressor-interacting protein 1 OS=Homo sapiens OX=9606 GN=MCRIP1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	6.59761780545348	6.56967155072183	6.25127961749318	6.64111677325526	6.64566231540543	6.63822452244436	6.69530941166616	6.69284500124018	6.60439797128162	6.63514880178332
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PAV3	Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	6.42391625110991	6.44125149204511	6.39495769925357	6.46013700286045	6.61778061365184	6.58863236994112	6.61796270000085	6.51989602335594	6.60154543236461	6.58957457417272
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	E9PRG8	Uncharacterized protein C11orf98 OS=Homo sapiens OX=9606 GN=C11orf98 PE=4 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	6.68440573141154	6.63584708583775	6.44463526714198	6.65560730175885	6.77048023174469	6.73918425171202	6.81203471639438	6.788052945611	6.62288074217544	6.80893040478061
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00115	Deoxyribonuclease-2-alpha OS=Homo sapiens OX=9606 GN=DNASE2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.2094583070393	6.14684430096994	6.14635093930415	6.17540178837922	5.92440561886615	5.94207120545734	5.96076905210885	6.09558115236874	6.06356548376414	5.92475020918183
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	10	6.66944661027857	6.71430371018124	6.8273308876444	6.81672634267732	6.59276551685025	6.54052883132285	6.56292101889201	6.52553473947515	6.49902663977422	6.46174445048196
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00139	Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	6.29874407964884	6.25899653973643	6.26929804708195	6.27989592755694	6.25836462308899	6.31039647085091	6.2706264589327	6.18944158845831	6.26940084934053	6.2804346228603
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00151	PDZ and LIM domain protein 1 OS=Homo sapiens OX=9606 GN=PDLIM1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	6.45484247810243	6.38535906097367	6.3043665936537	6.42901881841946	6.27909208480077	6.40369955333947	6.38119158809019	6.11655254352207	6.18422106545498	6.05881028119945
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00154	Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens OX=9606 GN=ACOT7 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	4	6.55093801668107	6.45590292772902	6.32215326648208	6.40632062525936	6.52676337712674	6.56644980496597	6.48457621138838	6.53646091661866	6.58852255167058	6.57207333762487
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00159	Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	5	6.69076234620685	6.93772051074836	7.09805922049271	6.820164157583	6.66704283301181	6.74851377946375	6.80240759007658	6.77635987368731	6.63849879978671	6.7724074392106
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00161	Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	5	6.30929805149221	6.30997134769887	6.50513071824116	6.36319880887094	6.32749138951846	6.27015190688217	6.32588149660062	6.40313199352615	6.37196363067375	6.37523055494758
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00165	HCLS1-associated protein X-1 OS=Homo sapiens OX=9606 GN=HAX1 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	2	6.31290651825007	6.49949639292521	6.47043206940871	6.53097201228714	6.48437863986286	6.48548645749736	6.49768025985033	6.34050155121841	6.53908662215146	6.40620547648292
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.70768544135443	6.70830509116756	6.76877855249141	6.74014908660315	6.72406811286544	6.7275869568043	6.70062778555253	6.66481422323885	6.69425962802113	6.63182370382023
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00178	GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.71513919254002	6.92952035117389	6.81490301091208	6.77019710722571	6.76390703123418	6.89197954179202	6.77366411673046	6.89144691007875	6.9086088862192	6.89706039930773
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00186	Syntaxin-binding protein 3 OS=Homo sapiens OX=9606 GN=STXBP3 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.62530922165677	6.80929611538641	6.8589720634991	6.69045806534822	6.52103658008527	6.59427066657962	6.52151207797901	6.55680694519129	6.68409943756992	6.51553981306054
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00192	Splicing regulator ARVCF OS=Homo sapiens OX=9606 GN=ARVCF PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	5.97871991576661	6.02811149747121	6.00580933297713	5.97852332279994	5.80076167050632	5.7777685150807	5.83538054859307	5.96238958521405	5.91803571635469	5.85354171546514
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00193	Small acidic protein OS=Homo sapiens OX=9606 GN=SMAP PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	13	6.5362811081943	6.38001485994429	6.48602261379282	6.45073807143431	6.48287041093906	6.48464924756232	6.45085276845578	6.45860826730683	6.56492126692924	6.40032570632352
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00217	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS8 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	4	6.88267211682506	6.86743911941542	6.9538177922479	6.96633893268097	6.80821923738772	6.72111716982789	6.82271887051078	6.79066494608112	6.84675000984841	6.78087433343299
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00221	NF-kappa-B inhibitor epsilon OS=Homo sapiens OX=9606 GN=NFKBIE PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	2	5.87435696710399	6.09545986056544	6.00854375217332	6.24403786796463	6.30114824692985	6.3732640821869	6.36698015511695	6.34454730171407	6.23196192932571	6.17968292839379
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00231	26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens OX=9606 GN=PSMD11 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	15	7.02091379344378	6.87634620563898	6.89719841964198	6.84688118553408	6.94549633547771	6.93526638395806	6.96207012631194	6.93701844989437	6.8246173813243	6.94430436765018
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00232	26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.8674406437764	6.72109048995429	6.87280858953749	6.72128030928649	6.82014132284535	6.77769695425431	6.79420652425972	6.797056241872	6.7533741592001	6.74185339259998
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00233	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	5	6.54748560857847	6.45421589362666	6.25223698546526	6.51794139563431	6.62495555558619	6.58167269554724	6.57617664724696	6.65024451019788	6.66916837467288	6.64907722334975
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00244	Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	1	7.70559385599456	7.33903433738173	6.90173478559747	7.39518162666966	7.76960491983674	7.74635934437723	7.76161751845438	8.03042014175529	7.9948171517957	7.7245344896733
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00255	Menin OS=Homo sapiens OX=9606 GN=MEN1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	1	6.07742350797991	6.0607738572206	6.0170248553651	6.09716549694893	5.93698170326218	5.95904812992861	5.9427268812738	5.99621591069146	6.09170573664918	5.94588047347125
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00264	Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	10	6.5295225013876	6.57788788034546	6.51885266326912	6.51205164285042	6.5082567209513	6.5245558706422	6.53257078553378	6.49711222730597	6.39551511834023	6.49885439360023
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00267	Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	7	6.26004828968089	6.36690380156239	6.37114205287722	6.31897175528126	6.40635019379376	6.3996147712079	6.3647295364801	6.42108898153511	6.45947805054293	6.42053510961025
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00268	Transcription initiation factor TFIID subunit 4 OS=Homo sapiens OX=9606 GN=TAF4 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	7.51865048701574	7.46095537959024	7.38453607704607	7.3918242445157	7.48773295202773	7.49270366943675	7.50646972058823	7.53839368054897	7.50603584181982	7.36462730481749
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00273	DNA fragmentation factor subunit alpha OS=Homo sapiens OX=9606 GN=DFFA PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	8	6.3105423148458	6.15205695763611	6.15859317695538	6.1686939985871	6.29445444430579	6.30319573031292	6.29478647176644	6.3599230888103	6.3682615749036	6.32285554532037
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00291	Huntingtin-interacting protein 1 OS=Homo sapiens OX=9606 GN=HIP1 PE=1 SV=5	0	1	1	0/0	0	0	NA	1	False	High	2	6.75631390022707	6.77535654149969	6.79432809026477	6.74739162230142	6.71545569401467	6.72833270180793	6.67450592539668	6.5582012091521	6.72702184961677	6.66510056675015
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00299	Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	15	6.5644146654313	6.4163797543799	6.49274459353248	6.44005138784256	6.6770125548002	6.62360114194238	6.63080921290895	6.65543479650754	6.51075889221648	6.68698099121159
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00303	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	2	6.33157606976844	6.38240514129258	6.24351021879356	6.25424224071373	6.62573259120195	6.48883044734753	6.51609940876208	6.60144470151221	6.51107996125312	6.70096483979743
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00308	NEDD4-like E3 ubiquitin-protein ligase WWP2 OS=Homo sapiens OX=9606 GN=WWP2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	5.60380160797792	5.68030726486482	5.77848685678199	5.810792431034	5.5463016186704	5.60873451112092	5.67531787748384	5.63320285654562	5.5840366371847	5.63063736788555
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00330	Pyruvate dehydrogenase protein X component, mitochondrial OS=Homo sapiens OX=9606 GN=PDHX PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	3	6.16402541145592	6.29188293637506	6.16249019718818	6.3077760672837	6.07063211799345	6.14150151269713	6.06884545912575	6.09430030816321	6.23443408581064	6.13834430303514
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00391	Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.53153244213483	7.89843144849601	7.60308230958156	7.60617116669439	6.69647337019822	6.69614772882224	6.89643665408894	7.11063864926789	6.93990584382855	7.27479694184593
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00410	Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4	0	1	1	0/0	0	0	NA	1	False	High	17	6.73628539288348	6.78487687634958	6.69588165243067	6.69455186477875	6.81105518994508	6.93334968539922	6.84378450433509	6.85529852269024	6.75500726938512	6.8068527460313
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00411	DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	3	6.13254107600749	6.22762311785037	6.34355661495411	6.2997402499424	6.11781766630054	6.18955894550347	6.11194125783728	6.24907358006609	6.25249878497042	6.16534138867945
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00422	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	7.00912618088795	6.86004484589624	6.98558274730584	7.04289516651658	7.04922650722364	7.04103009042224	7.07388805618634	7.12885940517041	7.10589348932013	6.95847920264611
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00429	Dynamin-1-like protein OS=Homo sapiens OX=9606 GN=DNM1L PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	18	6.72065817885465	6.72736560006253	6.66001070072494	6.69537213903215	6.76528766660202	6.78801088797831	6.76076849078276	6.69401208263475	6.6943035041215	6.67035502578385
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha OS=Homo sapiens OX=9606 GN=PIK3C2A PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	1	6.34656917876203	6.29557064150393	6.14325514268885	6.13581076842284	6.27909208480077	6.40369955333947	6.29374410711179	6.29940753084776	6.07367869832488	6.22187151027365
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00461	Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	6.34782689903902	6.46881230092413	6.46857944635613	6.52180969322146	6.30534287801778	6.32574888894156	6.36465486581251	6.44569044394818	6.41984141362643	6.46177749603842
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00468	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	0	1	1	0/0	0	0	NA	1	False	High	4	5.97595635431464	6.20308402117105	6.29950801393779	6.32564816777874	6.0107153721451	6.04105954692138	6.04163434705615	6.03678685940509	6.08921541057881	6.0014330517085
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00469	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens OX=9606 GN=PLOD2 PE=1 SV=2	0	1	1	0/0	0	0	NA	1	False	High	5	6.95981107936492	7.04174375275459	7.12722005095753	7.0606309116083	6.8168839494476	6.84421723870621	6.75801825617883	6.77048312927135	6.92603061949261	6.79897806137397
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00479	High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGN4 PE=1 SV=3	0	1	1	0/0	0	0	NA	1	False	High	1	6.73455883518297	6.79492758290776	6.52020478849406	6.72020990066462	6.51545716845358	6.73045305130685	6.90991349871095	6.64474270925907	6.64258086815829	6.82589857748149
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00483	Cytochrome c oxidase subunit NDUFA4 OS=Homo sapiens OX=9606 GN=NDUFA4 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	3	6.54426044735094	6.56761412825777	6.42271978458448	6.40590460732969	6.81235053465948	6.83487504404157	6.79802833836325	6.93252209637902	6.97486170490761	6.88069402111596
False	NA	High	Sequest HT	Sequest HT (A2)	A	2	Unambiguous	O00487	26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1	0	1	1	0/0	0	0	NA	1	False	High	6	6.79449190193875	6.71580243358691	6.81580702977509	6.63277234779971	6.76298169687002	6.67313215459535	6.79034477135656	6.72555839920481	6.71520198142784	6.64633195612967
